id	order	type	page_title	app_question	app_question_with_defect	defect	has_not_applicable_option	defect_order	has_image	has_text	is_prohibitional	show_warning	warning_text	safety_notes	for_hgv	for_non-hgv
136	16	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Reverse light fuse blown	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
137	17	yesno	Brakes	Are all brakes free from defects?	Are all brakes free from defects?	Hand brake worn	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
138	17	yesno	Brakes	Are all brakes free from defects?	Are all brakes free from defects?	Hand brake insecure	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
139	17	yesno	Brakes	Are all brakes free from defects?	Are all brakes free from defects?	Hand brake damaged	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
140	17	yesno	Brakes	Are all brakes free from defects?	Are all brakes free from defects?	Hand brake inoperative	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
141	17	yesno	Brakes	Are all brakes free from defects?	Are all brakes free from defects?	Foot brake worn	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
142	17	yesno	Brakes	Are all brakes free from defects?	Are all brakes free from defects?	Foot brake insecure	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
143	17	yesno	Brakes	Are all brakes free from defects?	Are all brakes free from defects?	Foot brake damaged	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
144	17	yesno	Brakes	Are all brakes free from defects?	Are all brakes free from defects?	Foot brake inoperative	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
145	17	yesno	Brakes	Are all brakes free from defects?	Are all brakes free from defects?	Foot brake spongey	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
146	18	yesno	Battery and Electrics	Are the electrics and the battery free from defects and secure?	Are the electrics and the battery free from defects and secure?	Battery is loose	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
147	18	yesno	Battery and Electrics	Are the electrics and the battery free from defects and secure?	Are the electrics and the battery free from defects and secure?	Battery is leaking	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
148	18	yesno	Battery and Electrics	Are the electrics and the battery free from defects and secure?	Are the electrics and the battery free from defects and secure?	Damaged connectors/couplings	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
149	18	yesno	Battery and Electrics	Are the electrics and the battery free from defects and secure?	Are the electrics and the battery free from defects and secure?	Damaged cables	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
150	18	yesno	Battery and Electrics	Are the electrics and the battery free from defects and secure?	Are the electrics and the battery free from defects and secure?	Battery flat/won't start	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
151	19	yesno	Clutch	Clutch	Clutch	Faulty clutch	0	0	0	0	1	0	\N	Roadworthy but needs workshop visit. Confirm with manager	1	1
152	20	yesno	Engine or Exhaust Smoke	Engine or Exhaust Smoke	Engine or Exhaust Smoke	Excessive smoke	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
153	20	yesno	Engine or Exhaust Smoke	Engine or Exhaust Smoke	Engine or Exhaust Smoke	Black smoke	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
154	20	yesno	Engine or Exhaust Smoke	Engine or Exhaust Smoke	Engine or Exhaust Smoke	White smoke	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
155	21	yesno	Gearbox	Gearbox	Gearbox	Faulty gearbox	0	0	0	0	1	0	\N	Roadworthy but needs workshop visit. Confirm with manager	1	1
156	22	yesno	Speed Limiter	Speed Limiter	Speed Limiter	Speed limiter faulty	0	0	0	0	1	0	\N	Roadworthy but needs workshop visit	1	1
157	23	yesno	Speedometer	Speedometer	Speedometer	Speedometer faulty	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
158	24	yesno	Tyre Safety Check 	Tyre Safety Check 	Tyre Safety Check 	Tyre safety check	0	0	0	0	1	0	\N	Contact Fleet and advise that a workshop booking is required	1	1
159	25	yesno	Vehicle for MOT	Vehicle for MOT	Vehicle for MOT	Vehicle for MOT	0	0	0	0	1	0	\N	Advisory defect	1	1
160	26	yesno	Vehicle for Service	Vehicle for Service	Vehicle for Service	Vehicle for service	0	0	0	0	1	0	\N	Advisory defect	1	1
161	27	yesno	Wheel Re-torque Required	Wheel Re-torque Required	Wheel Re-torque Required	Wheel re-torque required	0	0	0	0	1	0	\N	Wheels must be re-torqued to correct Nm, stand for 30 mins and be re-torqured again	1	1
162	28	yesno	Wheel Alignment and Tracking	Wheel Alignment and Tracking	Wheel Alignment and Tracking	Wheel alignment and tracking	0	0	0	0	1	0	\N	Contact Fleet and advise that a workshop booking is required	1	1
